amendment,filename,polarity,compound_name,area
Nit,210813_Smp_Nit-Deep-Eve-T1-A-wIS.mzML,pos,Betonicine,117962.0564853331
Nit,210813_Smp_Nit-Deep-Eve-T1-B-wIS.mzML,pos,Betonicine,121360.30473594711
Nit,210813_Smp_Nit-Deep-Eve-T1-C-wIS.mzML,pos,Betonicine,172515.50074011556
Nit,210813_Smp_Nit-Deep-Eve-T10-A-wIS.mzML,pos,Betonicine,37774.731058773235
Nit,210813_Smp_Nit-Deep-Eve-T10-B-wIS.mzML,pos,Betonicine,54952.73241263574
Nit,210813_Smp_Nit-Deep-Eve-T10-C-wIS.mzML,pos,Betonicine,56828.9485984623
Nit,210813_Smp_Nit-Deep-Eve-T26-A-wIS.mzML,pos,Betonicine,39051.22777773844
Nit,210813_Smp_Nit-Deep-Eve-T26-B-wIS.mzML,pos,Betonicine,61836.38833972896
Nit,210813_Smp_Nit-Deep-Eve-T26-C-wIS.mzML,pos,Betonicine,55657.06265944135
Nit,210813_Smp_Nit-Deep-Eve-T3-A-wIS.mzML,pos,Betonicine,75450.08083062133
Nit,210813_Smp_Nit-Deep-Eve-T3-B-wIS.mzML,pos,Betonicine,88325.28191568414
Nit,210813_Smp_Nit-Deep-Eve-T3-C-wIS.mzML,pos,Betonicine,80172.16678833359
Nit,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,pos,Betonicine,127930.2615259332
Nit,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,pos,Betonicine,103242.20286089975
Nit,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,pos,Betonicine,75506.76108605925
Nit,210813_Smp_Nit-Deep-Morn-T1-A-wIS.mzML,pos,Betonicine,70699.14757115064
Nit,210813_Smp_Nit-Deep-Morn-T1-B-wIS.mzML,pos,Betonicine,66650.5373872914
Nit,210813_Smp_Nit-Deep-Morn-T1-C-wIS.mzML,pos,Betonicine,74594.69808606237
Nit,210813_Smp_Nit-Deep-Morn-T10-A-wIS.mzML,pos,Betonicine,39203.02275180161
Nit,210813_Smp_Nit-Deep-Morn-T10-B-wIS.mzML,pos,Betonicine,20638.641878527607
Nit,210813_Smp_Nit-Deep-Morn-T10-C-wIS.mzML,pos,Betonicine,32098.42435680528
Nit,210813_Smp_Nit-Deep-Morn-T26-A-wIS.mzML,pos,Betonicine,32794.64300072827
Nit,210813_Smp_Nit-Deep-Morn-T26-B-wIS.mzML,pos,Betonicine,55696.74988757011
Nit,210813_Smp_Nit-Deep-Morn-T26-C-wIS.mzML,pos,Betonicine,36326.293887112755
Nit,210813_Smp_Nit-Deep-Morn-T3-A-wIS.mzML,pos,Betonicine,63487.1367316208
Nit,210813_Smp_Nit-Deep-Morn-T3-B-wIS.mzML,pos,Betonicine,81749.75001075253
Nit,210813_Smp_Nit-Deep-Morn-T3-C-wIS.mzML,pos,Betonicine,80096.05869184708
Nit,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,pos,Betonicine,194396.04115874413
Nit,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,pos,Betonicine,242075.70814403688
Nit,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,pos,Betonicine,306675.4857032328
Nit,210813_Smp_Nit-Surf-Eve-T1-A-wIS.mzML,pos,Betonicine,307844.1401722075
Nit,210813_Smp_Nit-Surf-Eve-T1-B-wIS.mzML,pos,Betonicine,221976.11999341898
Nit,210813_Smp_Nit-Surf-Eve-T1-C-wIS.mzML,pos,Betonicine,237873.767696209
Nit,210813_Smp_Nit-Surf-Eve-T10-A-wIS.mzML,pos,Betonicine,184336.9087718869
Nit,210813_Smp_Nit-Surf-Eve-T10-B-wIS.mzML,pos,Betonicine,201517.16571492772
Nit,210813_Smp_Nit-Surf-Eve-T10-C-wIS.mzML,pos,Betonicine,183637.48892636353
Nit,210813_Smp_Nit-Surf-Eve-T26-A-wIS.mzML,pos,Betonicine,158325.75079740532
Nit,210813_Smp_Nit-Surf-Eve-T26-B-wIS.mzML,pos,Betonicine,108528.41712486016
Nit,210813_Smp_Nit-Surf-Eve-T26-C-wIS.mzML,pos,Betonicine,143679.21715942354
Nit,210813_Smp_Nit-Surf-Eve-T3-A-wIS.mzML,pos,Betonicine,275954.13875022007
Nit,210813_Smp_Nit-Surf-Eve-T3-B-wIS.mzML,pos,Betonicine,189165.05338640945
Nit,210813_Smp_Nit-Surf-Eve-T3-C-wIS.mzML,pos,Betonicine,181618.34738015337
Nit,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,pos,Betonicine,378212.73209351825
Nit,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,pos,Betonicine,279968.8278954482
Nit,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,pos,Betonicine,532180.8164651423
Nit,210813_Smp_Nit-Surf-Morn-T1-A-wIS.mzML,pos,Betonicine,580214.8148197574
Nit,210813_Smp_Nit-Surf-Morn-T1-B-wIS.mzML,pos,Betonicine,666693.9919576717
Nit,210813_Smp_Nit-Surf-Morn-T1-C-wIS.mzML,pos,Betonicine,781124.6335533399
Nit,210813_Smp_Nit-Surf-Morn-T10-A-wIS.mzML,pos,Betonicine,290034.5265117335
Nit,210813_Smp_Nit-Surf-Morn-T10-B-wIS.mzML,pos,Betonicine,388099.7174464922
Nit,210813_Smp_Nit-Surf-Morn-T10-C-wIS.mzML,pos,Betonicine,321191.84453087085
Nit,210813_Smp_Nit-Surf-Morn-T26-A-wIS.mzML,pos,Betonicine,238799.62863369318
Nit,210813_Smp_Nit-Surf-Morn-T26-B-wIS.mzML,pos,Betonicine,462594.8491887364
Nit,210813_Smp_Nit-Surf-Morn-T26-C-wIS.mzML,pos,Betonicine,749072.6522071818
Nit,210813_Smp_Nit-Surf-Morn-T3-A-wIS.mzML,pos,Betonicine,340794.88297073083
Nit,210813_Smp_Nit-Surf-Morn-T3-B-wIS.mzML,pos,Betonicine,319332.70495105407
Nit,210813_Smp_Nit-Surf-Morn-T3-C-wIS.mzML,pos,Betonicine,358046.12740732444
Nit,210813_Smp_Nit_Blk_A-wIS.mzML,pos,Betonicine,2211.3642150699584
Nit,210813_Std_4uMStdsMix1InH2O_1.mzML,pos,Betonicine,2612.3735115578643
Nit,210813_Std_4uMStdsMix1InH2O_2.mzML,pos,Betonicine,3076.0982475266346
Nit,210813_Std_4uMStdsMix1InMatrix_1.mzML,pos,Betonicine,122653.8931017403
Nit,210813_Std_4uMStdsMix1InMatrix_2.mzML,pos,Betonicine,118264.82427728316
Nit,210813_Std_4uMStdsMix2InH2O_1.mzML,pos,Betonicine,19247868.98009385
Nit,210813_Std_4uMStdsMix2InH2O_2.mzML,pos,Betonicine,28401278.828879476
Nit,210813_Std_4uMStdsMix2InMatrix_1.mzML,pos,Betonicine,20358125.90089216
Nit,210813_Std_4uMStdsMix2InMatrix_2.mzML,pos,Betonicine,22313898.827872496
Nit,210813_Std_H2OInMatrix_1.mzML,pos,Betonicine,134939.61465129314
Nit,210813_Std_H2OInMatrix_2.mzML,pos,Betonicine,143802.03492461366
Amm,210916_Poo_TruePooAmm-wIS-Full_1.mzML,pos,Betonicine,148158.5094638705
Amm,210916_Poo_TruePooAmm-wIS-Full_2.mzML,pos,Betonicine,157666.88544221252
Amm,210916_Poo_TruePooAmm-wIS-Full_3.mzML,pos,Betonicine,146163.08332917647
Amm,210916_Poo_TruePooAmm-wIS-Full_4.mzML,pos,Betonicine,144548.1476685839
Amm,210916_Poo_TruePooAmm-wIS-Full_5.mzML,pos,Betonicine,157732.66910896177
Amm,210916_Poo_TruePooAmm-wIS-Half_1.mzML,pos,Betonicine,79239.89849198706
Amm,210916_Poo_TruePooAmm-wIS-Half_2.mzML,pos,Betonicine,82114.32796230922
Amm,210916_Poo_TruePooAmm-wIS-Half_3.mzML,pos,Betonicine,76060.93484340543
Amm,210916_Poo_TruePooAmm-wIS-Half_4.mzML,pos,Betonicine,65900.5156499868
Amm,210916_Poo_TruePooAmm-wIS-Half_5.mzML,pos,Betonicine,71532.87603330106
Amm,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,pos,Betonicine,143203.06379979456
Amm,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,pos,Betonicine,175898.43388570243
Amm,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,pos,Betonicine,64058.24861876156
Amm,210916_Smp_Amm-Deep-Eve-T1-A-wIS.mzML,pos,Betonicine,118302.99900853945
Amm,210916_Smp_Amm-Deep-Eve-T1-B-wIS.mzML,pos,Betonicine,90302.99074354272
Amm,210916_Smp_Amm-Deep-Eve-T1-C-wIS.mzML,pos,Betonicine,114332.85821170939
Amm,210916_Smp_Amm-Deep-Eve-T10-A-wIS.mzML,pos,Betonicine,67922.41795950802
Amm,210916_Smp_Amm-Deep-Eve-T10-B-wIS.mzML,pos,Betonicine,78897.56661599755
Amm,210916_Smp_Amm-Deep-Eve-T10-C-wIS.mzML,pos,Betonicine,94863.42568661168
Amm,210916_Smp_Amm-Deep-Eve-T26-A-wIS.mzML,pos,Betonicine,56047.01263567129
Amm,210916_Smp_Amm-Deep-Eve-T26-B-wIS.mzML,pos,Betonicine,125193.56130502997
Amm,210916_Smp_Amm-Deep-Eve-T26-C-wIS.mzML,pos,Betonicine,61256.195188097656
Amm,210916_Smp_Amm-Deep-Eve-T3-A-wIS.mzML,pos,Betonicine,124581.8177754828
Amm,210916_Smp_Amm-Deep-Eve-T3-B-wIS.mzML,pos,Betonicine,181648.57264594783
Amm,210916_Smp_Amm-Deep-Eve-T3-C-wIS.mzML,pos,Betonicine,76283.32402712724
Amm,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,pos,Betonicine,139257.2061040706
Amm,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,pos,Betonicine,112078.71772433589
Amm,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,pos,Betonicine,119290.93514916427
Amm,210916_Smp_Amm-Deep-Morn-T1-A-wIS.mzML,pos,Betonicine,82504.34107315255
Amm,210916_Smp_Amm-Deep-Morn-T1-B-wIS.mzML,pos,Betonicine,126643.38589009663
Amm,210916_Smp_Amm-Deep-Morn-T1-C-wIS.mzML,pos,Betonicine,160445.2198903496
Amm,210916_Smp_Amm-Deep-Morn-T10-A-wIS.mzML,pos,Betonicine,58029.2078931579
Amm,210916_Smp_Amm-Deep-Morn-T10-B-wIS.mzML,pos,Betonicine,68715.72749006128
Amm,210916_Smp_Amm-Deep-Morn-T10-C-wIS.mzML,pos,Betonicine,80913.57205352631
Amm,210916_Smp_Amm-Deep-Morn-T26-A-wIS.mzML,pos,Betonicine,60443.99614190115
Amm,210916_Smp_Amm-Deep-Morn-T26-B-wIS.mzML,pos,Betonicine,46485.04062508456
Amm,210916_Smp_Amm-Deep-Morn-T26-C-wIS.mzML,pos,Betonicine,48097.84949505965
Amm,210916_Smp_Amm-Deep-Morn-T3-A-wIS.mzML,pos,Betonicine,98827.24889392054
Amm,210916_Smp_Amm-Deep-Morn-T3-B-wIS.mzML,pos,Betonicine,126553.21486394099
Amm,210916_Smp_Amm-Deep-Morn-T3-C-wIS.mzML,pos,Betonicine,118189.49425788877
Amm,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,pos,Betonicine,394860.1690274203
Amm,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,pos,Betonicine,315214.6578931734
Amm,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,pos,Betonicine,254494.88115446514
Amm,210916_Smp_Amm-Surf-Eve-T1-A-wIS.mzML,pos,Betonicine,321505.737169236
Amm,210916_Smp_Amm-Surf-Eve-T1-B-wIS.mzML,pos,Betonicine,243648.3120596254
Amm,210916_Smp_Amm-Surf-Eve-T1-C-wIS.mzML,pos,Betonicine,352260.94640869426
Amm,210916_Smp_Amm-Surf-Eve-T10-A-wIS.mzML,pos,Betonicine,220512.0789869746
Amm,210916_Smp_Amm-Surf-Eve-T10-B-wIS.mzML,pos,Betonicine,157404.11740085518
Amm,210916_Smp_Amm-Surf-Eve-T10-C-wIS.mzML,pos,Betonicine,189927.89448861527
Amm,210916_Smp_Amm-Surf-Eve-T26-A-wIS.mzML,pos,Betonicine,130756.69742660751
Amm,210916_Smp_Amm-Surf-Eve-T26-B-wIS.mzML,pos,Betonicine,128333.46989723475
Amm,210916_Smp_Amm-Surf-Eve-T26-C-wIS.mzML,pos,Betonicine,196399.256261813
Amm,210916_Smp_Amm-Surf-Eve-T3-A-wIS.mzML,pos,Betonicine,248924.6991003864
Amm,210916_Smp_Amm-Surf-Eve-T3-B-wIS.mzML,pos,Betonicine,158252.89494045355
Amm,210916_Smp_Amm-Surf-Eve-T3-C-wIS.mzML,pos,Betonicine,223730.58978239002
Amm,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,pos,Betonicine,242871.36235860718
Amm,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,pos,Betonicine,285844.87301461963
Amm,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,pos,Betonicine,289159.03520344745
Amm,210916_Smp_Amm-Surf-Morn-T1-A-wIS.mzML,pos,Betonicine,190754.85739769196
Amm,210916_Smp_Amm-Surf-Morn-T1-B-wIS.mzML,pos,Betonicine,283918.49802066816
Amm,210916_Smp_Amm-Surf-Morn-T1-C-wIS.mzML,pos,Betonicine,212355.62177930534
Amm,210916_Smp_Amm-Surf-Morn-T10-A-wIS.mzML,pos,Betonicine,140006.5286774747
Amm,210916_Smp_Amm-Surf-Morn-T10-B-wIS.mzML,pos,Betonicine,180195.98562712327
Amm,210916_Smp_Amm-Surf-Morn-T10-C-wIS.mzML,pos,Betonicine,146825.01938072967
Amm,210916_Smp_Amm-Surf-Morn-T26-A-wIS.mzML,pos,Betonicine,151819.24379931396
Amm,210916_Smp_Amm-Surf-Morn-T26-B-wIS.mzML,pos,Betonicine,174890.22365265782
Amm,210916_Smp_Amm-Surf-Morn-T26-C-wIS.mzML,pos,Betonicine,134370.89511556114
Amm,210916_Smp_Amm-Surf-Morn-T3-A-wIS.mzML,pos,Betonicine,239459.77639468046
Amm,210916_Smp_Amm-Surf-Morn-T3-B-wIS.mzML,pos,Betonicine,182684.54131011313
Amm,210916_Smp_Amm-Surf-Morn-T3-C-wIS.mzML,pos,Betonicine,222018.8139406254
Amm,210916_Smp_Amm_Blk_A-wIS.mzML,pos,Betonicine,4529.339506857512
Amm,210916_Std_4uMStdsMix1InH2O_1.mzML,pos,Betonicine,2353.6544774024233
Amm,210916_Std_4uMStdsMix1InH2O_2.mzML,pos,Betonicine,2784.2839309685824
Amm,210916_Std_4uMStdsMix1InMatrix_1.mzML,pos,Betonicine,90488.2062516409
Amm,210916_Std_4uMStdsMix1InMatrix_2.mzML,pos,Betonicine,91641.72031688257
Amm,210916_Std_4uMStdsMix2InH2O_1.mzML,pos,Betonicine,20625902.562178284
Amm,210916_Std_4uMStdsMix2InH2O_2.mzML,pos,Betonicine,28431723.02127929
Amm,210916_Std_4uMStdsMix2InMatrix_1.mzML,pos,Betonicine,21710387.74956257
Amm,210916_Std_4uMStdsMix2InMatrix_2.mzML,pos,Betonicine,29186936.28192392
Amm,210916_Std_H2OInMatrix_1.mzML,pos,Betonicine,92529.19969648527
Amm,210916_Std_H2OInMatrix_2.mzML,pos,Betonicine,96717.4721053761
GMP,220715_Poo_TruePooGMP-wIS-Full_1.mzML,pos,Betonicine,215242.14259857277
GMP,220715_Poo_TruePooGMP-wIS-Full_2.mzML,pos,Betonicine,195101.01950670226
GMP,220715_Poo_TruePooGMP-wIS-Full_3.mzML,pos,Betonicine,195190.9117757677
GMP,220715_Poo_TruePooGMP-wIS-Full_4.mzML,pos,Betonicine,226313.16704993995
GMP,220715_Poo_TruePooGMP-wIS-Full_5.mzML,pos,Betonicine,230911.87517669547
GMP,220715_Poo_TruePooGMP-wIS-Half_1.mzML,pos,Betonicine,114764.42656235097
GMP,220715_Poo_TruePooGMP-wIS-Half_2.mzML,pos,Betonicine,99154.13481835283
GMP,220715_Poo_TruePooGMP-wIS-Half_3.mzML,pos,Betonicine,97891.54751560799
GMP,220715_Poo_TruePooGMP-wIS-Half_4.mzML,pos,Betonicine,111946.0999681708
GMP,220715_Poo_TruePooGMP-wIS-Half_5.mzML,pos,Betonicine,110726.50940787041
GMP,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,pos,Betonicine,135806.8290211855
GMP,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,pos,Betonicine,124054.57398392004
GMP,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,pos,Betonicine,175699.3607200836
GMP,220715_Smp_GMP-Deep-Eve-T10-A-wIS.mzML,pos,Betonicine,73759.7319580158
GMP,220715_Smp_GMP-Deep-Eve-T10-B-wIS.mzML,pos,Betonicine,53015.364373459415
GMP,220715_Smp_GMP-Deep-Eve-T10-C-wIS.mzML,pos,Betonicine,62521.198763656605
GMP,220715_Smp_GMP-Deep-Eve-T26-A-wIS.mzML,pos,Betonicine,42819.44976187294
GMP,220715_Smp_GMP-Deep-Eve-T26-B-wIS.mzML,pos,Betonicine,35040.33163284103
GMP,220715_Smp_GMP-Deep-Eve-T26-C-wIS.mzML,pos,Betonicine,73402.31850652194
GMP,220715_Smp_GMP-Deep-Eve-T3-A-wIS.mzML,pos,Betonicine,160263.7945280731
GMP,220715_Smp_GMP-Deep-Eve-T3-B-wIS.mzML,pos,Betonicine,96430.75150606316
GMP,220715_Smp_GMP-Deep-Eve-T3-C-wIS.mzML,pos,Betonicine,144733.49177172824
GMP,220715_Smp_GMP-Deep-Eve-T73-A-wIS.mzML,pos,Betonicine,147897.46050988487
GMP,220715_Smp_GMP-Deep-Eve-T73-B-wIS.mzML,pos,Betonicine,132877.862299165
GMP,220715_Smp_GMP-Deep-Eve-T73-C-wIS.mzML,pos,Betonicine,178522.4628947573
GMP,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,pos,Betonicine,99908.55027616808
GMP,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,pos,Betonicine,231530.2581794148
GMP,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,pos,Betonicine,231519.93805297697
GMP,220715_Smp_GMP-Deep-Morn-T10-A-wIS.mzML,pos,Betonicine,68595.18039054632
GMP,220715_Smp_GMP-Deep-Morn-T10-B-wIS.mzML,pos,Betonicine,247683.23539625193
GMP,220715_Smp_GMP-Deep-Morn-T10-C-wIS.mzML,pos,Betonicine,88490.50605267336
GMP,220715_Smp_GMP-Deep-Morn-T26-A-wIS.mzML,pos,Betonicine,71211.7425134217
GMP,220715_Smp_GMP-Deep-Morn-T26-B-wIS.mzML,pos,Betonicine,128704.63410617432
GMP,220715_Smp_GMP-Deep-Morn-T26-C-wIS.mzML,pos,Betonicine,91215.19399895924
GMP,220715_Smp_GMP-Deep-Morn-T3-A-wIS.mzML,pos,Betonicine,121680.29794814099
GMP,220715_Smp_GMP-Deep-Morn-T3-B-wIS.mzML,pos,Betonicine,137219.7664423373
GMP,220715_Smp_GMP-Deep-Morn-T3-C-wIS.mzML,pos,Betonicine,131181.09557938523
GMP,220715_Smp_GMP-Deep-Morn-T73-A-wIS.mzML,pos,Betonicine,292974.12393741804
GMP,220715_Smp_GMP-Deep-Morn-T73-B-wIS.mzML,pos,Betonicine,133511.2881388873
GMP,220715_Smp_GMP-Deep-Morn-T73-C-wIS.mzML,pos,Betonicine,342483.99636845477
GMP,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,pos,Betonicine,316337.4542675578
GMP,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,pos,Betonicine,283948.5911289308
GMP,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,pos,Betonicine,405897.843115504
GMP,220715_Smp_GMP-Surf-Eve-T10-A-wIS.mzML,pos,Betonicine,281497.33844946336
GMP,220715_Smp_GMP-Surf-Eve-T10-B-wIS.mzML,pos,Betonicine,359537.9591020267
GMP,220715_Smp_GMP-Surf-Eve-T10-C-wIS.mzML,pos,Betonicine,237551.805277085
GMP,220715_Smp_GMP-Surf-Eve-T26-A-wIS.mzML,pos,Betonicine,146977.52247958377
GMP,220715_Smp_GMP-Surf-Eve-T26-C-wIS.mzML,pos,Betonicine,527740.4233540754
GMP,220715_Smp_GMP-Surf-Eve-T3-A-wIS.mzML,pos,Betonicine,323394.63949852344
GMP,220715_Smp_GMP-Surf-Eve-T3-B-wIS.mzML,pos,Betonicine,241024.00723222704
GMP,220715_Smp_GMP-Surf-Eve-T3-C-wIS.mzML,pos,Betonicine,431887.02664324205
GMP,220715_Smp_GMP-Surf-Eve-T73-A-wIS.mzML,pos,Betonicine,247265.98237605282
GMP,220715_Smp_GMP-Surf-Eve-T73-B-wIS.mzML,pos,Betonicine,372554.1717732672
GMP,220715_Smp_GMP-Surf-Eve-T73-C-wIS.mzML,pos,Betonicine,263504.74260852067
GMP,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,pos,Betonicine,263719.13460116397
GMP,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,pos,Betonicine,248157.85640167817
GMP,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,pos,Betonicine,409527.9808838222
GMP,220715_Smp_GMP-Surf-Morn-T10-A-wIS.mzML,pos,Betonicine,164043.980861984
GMP,220715_Smp_GMP-Surf-Morn-T10-B-wIS.mzML,pos,Betonicine,117862.40934114522
GMP,220715_Smp_GMP-Surf-Morn-T10-C-wIS.mzML,pos,Betonicine,151769.1122243505
GMP,220715_Smp_GMP-Surf-Morn-T26-A-wIS.mzML,pos,Betonicine,292049.40247965296
GMP,220715_Smp_GMP-Surf-Morn-T26-B-wIS.mzML,pos,Betonicine,353648.9219320131
GMP,220715_Smp_GMP-Surf-Morn-T26-C-wIS.mzML,pos,Betonicine,325482.89838074154
GMP,220715_Smp_GMP-Surf-Morn-T3-A-wIS.mzML,pos,Betonicine,224355.0459612763
GMP,220715_Smp_GMP-Surf-Morn-T3-B-wIS.mzML,pos,Betonicine,241561.68012803025
GMP,220715_Smp_GMP-Surf-Morn-T3-C-wIS.mzML,pos,Betonicine,256468.12893532173
GMP,220715_Smp_GMP-Surf-Morn-T73-A-wIS.mzML,pos,Betonicine,106683.59143779892
GMP,220715_Smp_GMP-Surf-Morn-T73-B-wIS.mzML,pos,Betonicine,184213.38604824638
GMP,220715_Smp_GMP-Surf-Morn-T73-C-wIS.mzML,pos,Betonicine,190744.74902563804
GMP,220715_Smp_GMP_Blk_A-wIS.mzML,pos,Betonicine,6500.172857804576
GMP,220715_Std_4uMStdsMix1InH2O_1.mzML,pos,Betonicine,5757.544555652729
GMP,220715_Std_4uMStdsMix1InH2O_2.mzML,pos,Betonicine,2272.3592463587383
GMP,220715_Std_4uMStdsMix1InMatrix_1.mzML,pos,Betonicine,165016.5203017765
GMP,220715_Std_4uMStdsMix1InMatrix_2.mzML,pos,Betonicine,134132.74935145574
GMP,220715_Std_4uMStdsMix2InH2O_1.mzML,pos,Betonicine,29459646.046787873
GMP,220715_Std_4uMStdsMix2InH2O_2.mzML,pos,Betonicine,35352963.99187372
GMP,220715_Std_4uMStdsMix2InMatrix_1.mzML,pos,Betonicine,33589985.692208566
GMP,220715_Std_4uMStdsMix2InMatrix_2.mzML,pos,Betonicine,33567697.13156794
GMP,220715_Std_H2OInMatrix_1.mzML,pos,Betonicine,164193.92512387957
GMP,220715_Std_H2OInMatrix_2.mzML,pos,Betonicine,139680.68583548404
Arg,220729_Poo_TruePooArg-wIS-Full_1.mzML,pos,Betonicine,224348.39859882082
Arg,220729_Poo_TruePooArg-wIS-Full_2.mzML,pos,Betonicine,199592.98344636
Arg,220729_Poo_TruePooArg-wIS-Full_3.mzML,pos,Betonicine,179426.2111353181
Arg,220729_Poo_TruePooArg-wIS-Full_4.mzML,pos,Betonicine,214291.7381626393
Arg,220729_Poo_TruePooArg-wIS-Full_5.mzML,pos,Betonicine,170499.5769824337
Arg,220729_Poo_TruePooArg-wIS-Half_1.mzML,pos,Betonicine,111781.1449108104
Arg,220729_Poo_TruePooArg-wIS-Half_2.mzML,pos,Betonicine,104859.82347237607
Arg,220729_Poo_TruePooArg-wIS-Half_3.mzML,pos,Betonicine,101852.19837180019
Arg,220729_Poo_TruePooArg-wIS-Half_4.mzML,pos,Betonicine,78356.74197740058
Arg,220729_Poo_TruePooArg-wIS-Half_5.mzML,pos,Betonicine,72389.93571535272
Arg,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,pos,Betonicine,181595.6710054458
Arg,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,pos,Betonicine,266935.62161826564
Arg,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,pos,Betonicine,310174.2837366315
Arg,220729_Smp_Arg-Deep-Eve-T10-A-wIS.mzML,pos,Betonicine,187565.6657308525
Arg,220729_Smp_Arg-Deep-Eve-T10-B-wIS.mzML,pos,Betonicine,193695.86699326936
Arg,220729_Smp_Arg-Deep-Eve-T10-C-wIS.mzML,pos,Betonicine,199413.63940343965
Arg,220729_Smp_Arg-Deep-Eve-T26-A-wIS.mzML,pos,Betonicine,75715.83680636744
Arg,220729_Smp_Arg-Deep-Eve-T26-B-wIS.mzML,pos,Betonicine,79150.81429778952
Arg,220729_Smp_Arg-Deep-Eve-T26-C-wIS.mzML,pos,Betonicine,159070.71549025123
Arg,220729_Smp_Arg-Deep-Eve-T3-A-wIS.mzML,pos,Betonicine,198698.49730932913
Arg,220729_Smp_Arg-Deep-Eve-T3-B-wIS.mzML,pos,Betonicine,277903.47051271674
Arg,220729_Smp_Arg-Deep-Eve-T3-C-wIS.mzML,pos,Betonicine,168367.50049510965
Arg,220729_Smp_Arg-Deep-Eve-T73-A-wIS.mzML,pos,Betonicine,126816.5012177056
Arg,220729_Smp_Arg-Deep-Eve-T73-B-wIS.mzML,pos,Betonicine,114343.68143718736
Arg,220729_Smp_Arg-Deep-Eve-T73-C-wIS.mzML,pos,Betonicine,40197.87288366732
Arg,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,pos,Betonicine,270806.60960798024
Arg,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,pos,Betonicine,201578.23638226048
Arg,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,pos,Betonicine,245041.46531054837
Arg,220729_Smp_Arg-Deep-Morn-T10-A-wIS.mzML,pos,Betonicine,52672.650677510595
Arg,220729_Smp_Arg-Deep-Morn-T10-B-wIS.mzML,pos,Betonicine,104992.90309198176
Arg,220729_Smp_Arg-Deep-Morn-T10-C-wIS.mzML,pos,Betonicine,90510.49092621493
Arg,220729_Smp_Arg-Deep-Morn-T26-A-wIS.mzML,pos,Betonicine,103169.82106396835
Arg,220729_Smp_Arg-Deep-Morn-T26-B-wIS.mzML,pos,Betonicine,78514.33941178533
Arg,220729_Smp_Arg-Deep-Morn-T26-C-wIS.mzML,pos,Betonicine,48885.08776308727
Arg,220729_Smp_Arg-Deep-Morn-T3-A-wIS.mzML,pos,Betonicine,131167.38825552168
Arg,220729_Smp_Arg-Deep-Morn-T3-B-wIS.mzML,pos,Betonicine,102227.53558585558
Arg,220729_Smp_Arg-Deep-Morn-T3-C-wIS.mzML,pos,Betonicine,149824.34663743744
Arg,220729_Smp_Arg-Deep-Morn-T73-A-wIS.mzML,pos,Betonicine,223664.2449842453
Arg,220729_Smp_Arg-Deep-Morn-T73-B-wIS.mzML,pos,Betonicine,179335.95471987015
Arg,220729_Smp_Arg-Deep-Morn-T73-C-wIS.mzML,pos,Betonicine,183876.62118955987
Arg,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,pos,Betonicine,285293.76870024455
