compound_name,filename,conc_um_in_vial,amendment,depth,conc_nm_in_env
L-Lysine,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,0.0882759103048211,Nit,Deep,0.017655182060964218
L-Lysine,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,0.09160164797648912,Nit,Surf,0.018320329595297825
L-Lysine,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,0.11534052175588891,Nit,Deep,0.02306810435117778
L-Lysine,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,0.03946711866977682,Nit,Deep,0.007893423733955364
L-Glutamic acid,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,4.106177681644638,Amm,Surf,0.8212355363289277
L-Glutamic acid,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,2.042538322651167,Amm,Surf,0.4085076645302334
L-Glutamic acid,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,1.6318021125546849,Amm,Deep,0.326360422510937
L-Glutamic acid,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,2.477536421498805,Amm,Surf,0.495507284299761
L-Glutamic acid,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,1.6600255780658197,Amm,Deep,0.3320051156131639
L-Glutamic acid,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,1.1478947550297316,Amm,Deep,0.22957895100594633
L-Glutamic acid,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,1.4122470880383189,Amm,Deep,0.28244941760766384
L-Glutamic acid,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,1.6213061858453437,Amm,Deep,0.32426123716906874
L-Glutamic acid,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,1.85693820946586,Amm,Deep,0.37138764189317197
L-Glutamic acid,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,2.252564180931267,Amm,Surf,0.4505128361862534
L-Glutamic acid,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,2.1610549029314057,Amm,Surf,0.43221098058628116
L-Glutamic acid,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,1.786580787245857,Amm,Surf,0.3573161574491714
L-Glutamic acid,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,3.8212379110620716,Arg,Surf,0.7642475822124143
L-Glutamic acid,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,3.1465383405624276,Arg,Surf,0.6293076681124855
L-Glutamic acid,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,2.0569199480885456,Arg,Deep,0.4113839896177091
L-Glutamic acid,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,2.1315845658629464,Arg,Deep,0.4263169131725893
L-Glutamic acid,220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,2.7278168894604877,Arg,Surf,0.5455633778920975
L-Glutamic acid,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,7.106580562319691,Arg,Surf,1.4213161124639382
L-Glutamic acid,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,2.078685769413036,Arg,Deep,0.41573715388260724
L-Glutamic acid,220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,4.832808476023856,Arg,Surf,0.9665616952047711
L-Glutamic acid,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,1.9679976239846049,Arg,Deep,0.39359952479692095
L-Glutamic acid,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,1.9615958392472495,Arg,Deep,0.3923191678494499
L-Glutamic acid,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,3.6742517192680726,Arg,Surf,0.7348503438536145
L-Glutamic acid,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,2.2545547718873657,Arg,Deep,0.45091095437747314
L-Glutamic acid,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,2.0601701035690665,GMP,Deep,0.4120340207138133
L-Glutamic acid,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,2.517937931090883,GMP,Deep,0.5035875862181766
L-Glutamic acid,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,3.11738946485304,GMP,Deep,0.623477892970608
L-Glutamic acid,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,4.5604881092781255,GMP,Surf,0.9120976218556252
L-Glutamic acid,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,3.882462762394153,GMP,Surf,0.7764925524788306
L-Glutamic acid,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,3.241949061751065,GMP,Surf,0.648389812350213
L-Glutamic acid,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,6.9182992485525805,GMP,Surf,1.3836598497105161
L-Glutamic acid,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,4.338609195986242,GMP,Surf,0.8677218391972483
L-Glutamic acid,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,4.2888508593328725,GMP,Surf,0.8577701718665744
L-Glutamic acid,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,1.9522552570946325,GMP,Deep,0.3904510514189265
L-Glutamic acid,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,2.376555678481797,GMP,Deep,0.47531113569635947
L-Glutamic acid,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,1.6057365853532384,GMP,Deep,0.32114731707064764
L-Glutamic acid,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,1.0017944066698135,Nit,Deep,0.20035888133396268
L-Glutamic acid,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,2.112808985947498,Nit,Surf,0.4225617971894996
L-Glutamic acid,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,1.3070372455233343,Nit,Deep,0.26140744910466684
L-Glutamic acid,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,2.756644919317426,Nit,Surf,0.5513289838634852
L-Glutamic acid,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,1.9508512146902708,Nit,Surf,0.3901702429380542
L-Glutamic acid,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,1.4141640727215752,Nit,Deep,0.282832814544315
L-Glutamic acid,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,1.7632652522308117,Nit,Surf,0.35265305044616235
L-Glutamic acid,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,1.1822232412179963,Nit,Deep,0.23644464824359926
L-Glutamic acid,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,2.716909789944485,Nit,Surf,0.5433819579888971
L-Glutamic acid,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,1.6616426288517412,Nit,Deep,0.3323285257703482
L-Glutamic acid,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,3.9398478197210842,Nit,Surf,0.7879695639442169
L-Glutamic acid,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,0.8620681003139404,Nit,Deep,0.1724136200627881
Hydroxyisoleucine,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,0.2967328985789109,Amm,Deep,0.05934657971578218
Hydroxyisoleucine,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,0.7453403859125157,Amm,Surf,0.14906807718250314
Hydroxyisoleucine,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,0.21119189711637976,Amm,Deep,0.04223837942327595
Hydroxyisoleucine,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,0.7588217034376734,Amm,Surf,0.1517643406875347
Hydroxyisoleucine,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,0.15484491195788022,Amm,Deep,0.030968982391576045
Hydroxyisoleucine,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,0.3186975163424331,Amm,Deep,0.06373950326848662
Hydroxyisoleucine,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,0.25512892991271224,Amm,Deep,0.051025785982542454
Hydroxyisoleucine,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,0.8079791796678318,Amm,Surf,0.16159583593356638
Hydroxyisoleucine,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,0.6329293259441737,Amm,Surf,0.12658586518883475
Hydroxyisoleucine,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,0.5606941667254725,Amm,Surf,0.1121388333450945
Hydroxyisoleucine,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,0.2825348404658215,Amm,Deep,0.05650696809316431
Hydroxyisoleucine,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,0.7761174383128786,Amm,Surf,0.15522348766257574
Hydroxyisoleucine,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,0.48403071267029385,Arg,Surf,0.09680614253405877
Hydroxyisoleucine,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,0.23303829092233272,Arg,Deep,0.04660765818446655
Hydroxyisoleucine,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,0.3669743907644207,Arg,Deep,0.07339487815288413
Hydroxyisoleucine,220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,0.7144037925043059,Arg,Surf,0.14288075850086118
Hydroxyisoleucine,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,0.3263903342167976,Arg,Surf,0.0652780668433595
Hydroxyisoleucine,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,0.26968928399459335,Arg,Deep,0.053937856798918674
Hydroxyisoleucine,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,0.45066234940616084,Arg,Surf,0.09013246988123218
Hydroxyisoleucine,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,0.25651705701638466,Arg,Surf,0.05130341140327693
Hydroxyisoleucine,220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,0.36264109372841963,Arg,Surf,0.07252821874568392
Hydroxyisoleucine,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,0.4224762206502147,Arg,Deep,0.08449524413004293
Hydroxyisoleucine,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,0.3770823646151288,Arg,Deep,0.07541647292302575
Hydroxyisoleucine,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,0.31474970419389,Arg,Deep,0.062949940838778
Hydroxyisoleucine,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,0.3618485412953671,GMP,Deep,0.07236970825907342
Hydroxyisoleucine,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,0.30212292350094716,GMP,Deep,0.06042458470018943
Hydroxyisoleucine,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,0.5993172861879726,GMP,Surf,0.11986345723759453
Hydroxyisoleucine,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,0.45118806648779164,GMP,Surf,0.09023761329755832
Hydroxyisoleucine,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,0.24117876958863432,GMP,Deep,0.048235753917726866
Hydroxyisoleucine,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,0.4919740902416922,GMP,Surf,0.09839481804833844
Hydroxyisoleucine,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,0.541416296040356,GMP,Surf,0.1082832592080712
Hydroxyisoleucine,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,0.5485524139666824,GMP,Surf,0.10971048279333648
Hydroxyisoleucine,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,0.16899028013918377,GMP,Deep,0.033798056027836754
Hydroxyisoleucine,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,0.20694191835412468,GMP,Deep,0.04138838367082494
Hydroxyisoleucine,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,0.5506979689755013,GMP,Surf,0.11013959379510026
Hydroxyisoleucine,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,0.19861485899497186,GMP,Deep,0.03972297179899437
Hydroxyisoleucine,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,0.5091886140822232,Nit,Surf,0.10183772281644463
Hydroxyisoleucine,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,0.22889498022645913,Nit,Deep,0.04577899604529183
Hydroxyisoleucine,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,0.6804574654820194,Nit,Surf,0.13609149309640386
Hydroxyisoleucine,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,0.35597428642143136,Nit,Deep,0.07119485728428626
Hydroxyisoleucine,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,0.41827221908625234,Nit,Surf,0.08365444381725047
Hydroxyisoleucine,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,0.30808783191724237,Nit,Deep,0.06161756638344847
Hydroxyisoleucine,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,0.4669560029041463,Nit,Deep,0.09339120058082927
Hydroxyisoleucine,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,0.2985408657375025,Nit,Deep,0.059708173147500494
Hydroxyisoleucine,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,0.2571995549035311,Nit,Deep,0.051439910980706216
Hydroxyisoleucine,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,0.5062941605760274,Nit,Surf,0.10125883211520548
Hydroxyisoleucine,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,0.6830240505912863,Nit,Surf,0.13660481011825726
Hydroxyisoleucine,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,0.6913180516422034,Nit,Surf,0.1382636103284407
L-Methionine,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,7.843099518883487e-4,Amm,Deep,1.5686199037766974e-4
L-Methionine,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,0.010913289046176269,Amm,Surf,0.0021826578092352536
L-Methionine,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,0.018360161932501305,Amm,Surf,0.0036720323865002606
L-Methionine,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,0.023190085551329946,Amm,Surf,0.0046380171102659885
L-Methionine,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,0.013370422392910308,Amm,Surf,0.0026740844785820618
L-Methionine,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,0.010751440230913326,Amm,Surf,0.0021502880461826647
L-Methionine,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,0.0013539411510210288,Amm,Deep,2.7078823020420574e-4
L-Methionine,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,0.011527279376424816,Amm,Surf,0.0023054558752849635
L-Methionine,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,7.201628675367079e-4,Amm,Deep,1.4403257350734157e-4
L-Methionine,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,0.0010260137433805083,Amm,Deep,2.0520274867610167e-4
L-Methionine,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,0.0010685220329948503,Amm,Deep,2.1370440659897004e-4
L-Methionine,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,1.9782535744938687e-4,Amm,Deep,3.956507148987737e-5
L-Methionine,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,0.04393363129235234,Arg,Surf,0.008786726258470469
L-Methionine,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,0.014754998284393044,Arg,Surf,0.002950999656878609
L-Methionine,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,0.02488720396557263,Arg,Surf,0.004977440793114526
L-Methionine,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,0.025300361247114173,Arg,Surf,0.0050600722494228345
L-Methionine,220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,0.008234695532482628,Arg,Surf,0.0016469391064965254
L-Methionine,220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,0.019376125289969258,Arg,Surf,0.0038752250579938514
L-Methionine,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,1.4356696518445157e-4,Arg,Deep,2.8713393036890314e-5
L-Methionine,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,0.002405051130094059,Arg,Deep,4.810102260188117e-4
L-Methionine,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,0.0023340219406471066,Arg,Deep,4.6680438812942137e-4
L-Methionine,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,0,Arg,Deep,0
L-Methionine,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,7.874591200290855e-4,Arg,Deep,1.5749182400581708e-4
L-Methionine,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,0.0013725234399110978,Arg,Deep,2.7450468798221955e-4
L-Methionine,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,0.003695354810521319,GMP,Deep,7.390709621042638e-4
L-Methionine,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,0.0022917741253927044,GMP,Deep,4.5835482507854087e-4
L-Methionine,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,0.04906566687675698,GMP,Surf,0.009813133375351396
L-Methionine,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,0.014398572700262043,GMP,Surf,0.0028797145400524084
L-Methionine,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,0.018244437961756732,GMP,Surf,0.0036488875923513463
L-Methionine,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,0.021718064919068077,GMP,Surf,0.004343612983813615
L-Methionine,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,0.026680916934412918,GMP,Surf,0.005336183386882584
L-Methionine,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,0,GMP,Deep,0
L-Methionine,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,0,GMP,Deep,0
L-Methionine,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,0.022361002410479607,GMP,Surf,0.004472200482095921
L-Methionine,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,0.0037210665408259525,GMP,Deep,7.442133081651905e-4
L-Methionine,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,3.720907563342302e-4,GMP,Deep,7.441815126684605e-5
L-Methionine,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,0.0667227957853109,Nit,Surf,0.013344559157062182
L-Methionine,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,0.06590971830947889,Nit,Surf,0.01318194366189578
L-Methionine,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,0.018304202754372927,Nit,Surf,0.0036608405508745854
L-Methionine,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,0.005008527715539303,Nit,Deep,0.0010017055431078604
L-Methionine,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,0.017790937286848295,Nit,Surf,0.003558187457369659
L-Methionine,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,0.0022243614824961574,Nit,Deep,4.448722964992315e-4
L-Methionine,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,0,Nit,Deep,0
L-Methionine,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,0.02958206189114687,Nit,Surf,0.005916412378229374
L-Methionine,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,0.007431063962105979,Nit,Deep,0.001486212792421196
L-Methionine,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,0.0681758008023062,Nit,Surf,0.01363516016046124
L-Methionine,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,0.0016720345402021846,Nit,Deep,3.3440690804043693e-4
Guanine,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,2.0443278367634914,Amm,Surf,0.4088655673526983
Guanine,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,0.5982291633551122,Amm,Deep,0.11964583267102245
Guanine,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,0.5879427577724982,Amm,Deep,0.11758855155449964
Guanine,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,0.9316958835213617,Amm,Deep,0.18633917670427236
Guanine,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,2.784867401429025,Amm,Surf,0.556973480285805
Guanine,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,1.6625109559650058,Amm,Surf,0.3325021911930011
Guanine,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,1.49349962087725,Amm,Surf,0.29869992417545
Guanine,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,0.9382358409022719,Amm,Deep,0.18764716818045435
Guanine,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,1.570501530052023,Amm,Surf,0.3141003060104046
Guanine,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,1.853827801713594,Amm,Surf,0.3707655603427188
Guanine,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,1.1339185628074138,Amm,Deep,0.22678371256148275
Guanine,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,1.356100129308583,Amm,Deep,0.2712200258617167
Guanine,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,1.0416281162421164,Arg,Deep,0.2083256232484233
Guanine,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,0.5478152970177869,Arg,Deep,0.10956305940355737
Guanine,220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,0.8832293859071486,Arg,Surf,0.1766458771814297
Guanine,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,1.1622539742032536,Arg,Deep,0.23245079484065073
Guanine,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,1.3338627023561742,Arg,Deep,0.26677254047123483
Guanine,220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,1.8570833477369728,Arg,Surf,0.3714166695473946
Guanine,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,1.1744142059294418,Arg,Surf,0.23488284118588837
Guanine,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,0.9173679713342228,Arg,Deep,0.18347359426684456
Guanine,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,1.3829877607458292,Arg,Surf,0.27659755214916587
Guanine,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,1.1745760741522022,Arg,Deep,0.23491521483044045
Guanine,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,1.3953146354915045,Arg,Surf,0.27906292709830094
Guanine,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,1.5229360928907274,Arg,Surf,0.30458721857814547
Guanine,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,0.3657424405929839,GMP,Deep,0.07314848811859677
Guanine,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,0.8625907708210019,GMP,Surf,0.17251815416420038
Guanine,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,0.7995582191367162,GMP,Surf,0.15991164382734327
Guanine,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,0.47280029546428953,GMP,Deep,0.09456005909285792
Guanine,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,1.6093077713187376,GMP,Deep,0.3218615542637475
Guanine,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,0.5380918520014951,GMP,Surf,0.10761837040029902
Guanine,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,1.3091712444107457,GMP,Surf,0.2618342488821492
Guanine,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,1.5395298974824803,GMP,Surf,0.30790597949649606
Guanine,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,1.2904168092688146,GMP,Deep,0.2580833618537629
Guanine,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,1.0050674447332204,GMP,Deep,0.2010134889466441
Guanine,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,0.7963952942869446,GMP,Deep,0.1592790588573889
Guanine,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,1.6669402614866822,GMP,Surf,0.3333880522973364
Guanine,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,1.6037576449622781,Nit,Deep,0.3207515289924556
Guanine,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,4.775447419360289,Nit,Surf,0.9550894838720578
Guanine,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,3.300722284269737,Nit,Surf,0.6601444568539474
Guanine,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,2.5439213721279925,Nit,Surf,0.5087842744255985
Guanine,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,3.1367737627713885,Nit,Surf,0.6273547525542778
Guanine,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,2.263258734390751,Nit,Deep,0.4526517468781502
Guanine,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,1.373218514887929,Nit,Deep,0.2746437029775858
Guanine,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,3.283771188375154,Nit,Surf,0.6567542376750308
Guanine,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,2.8086660464248587,Nit,Deep,0.5617332092849717
Guanine,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,3.9004217296826864,Nit,Surf,0.7800843459365372
Guanine,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,1.9666256649959795,Nit,Deep,0.3933251329991959
Guanine,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,1.850885401357501,Nit,Deep,0.3701770802715002
L-Histidine,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,0.06271285420989968,Amm,Deep,0.012542570841979935
L-Histidine,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,0.06866259029255543,Amm,Surf,0.013732518058511086
L-Histidine,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,0.4637719293155616,Amm,Surf,0.09275438586311233
L-Histidine,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,0.18315162530807821,Amm,Surf,0.03663032506161565
L-Histidine,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,0.05335208805556841,Amm,Deep,0.010670417611113682
L-Histidine,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,0.07636080267964694,Amm,Deep,0.015272160535929388
L-Histidine,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,0.046918439005386635,Amm,Deep,0.009383687801077328
L-Histidine,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,0.06096828165363352,Amm,Surf,0.012193656330726704
L-Histidine,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,0.07126377017508012,Amm,Deep,0.014252754035016024
L-Histidine,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,0.07083449065815788,Amm,Surf,0.014166898131631574
L-Histidine,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,0.16957819371016258,Amm,Surf,0.03391563874203252
L-Histidine,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,0.11627346125071268,Amm,Deep,0.023254692250142536
L-Histidine,220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,0.1210306166621484,Arg,Surf,0.02420612333242968
L-Histidine,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,0.05452727275903205,Arg,Deep,0.010905454551806408
L-Histidine,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,0.06725300984877315,Arg,Deep,0.01345060196975463
